State,District,Facility_Name,Ownership,Total_Deliveries,C_Section_Deliveries,Financial_Year,C_Section_Rate_Pct,Is_Public_Facility
Rajasthan,Alwar,Nikach,Public,163,0,2020-21,0.0,1
Rajasthan,Alwar,Raghunathgarh,Public,15,0,2020-21,0.0,1
Rajasthan,Alwar,Untwal,Public,111,0,2020-21,0.0,1
Rajasthan,Alwar,Mubarikpur,Public,96,0,2020-21,0.0,1
Rajasthan,Alwar,Nogawa,Public,1,0,2020-21,0.0,1
Rajasthan,Alwar,Ramgarh,Public,3974,0,2020-21,0.0,1
Rajasthan,Alwar,Bahadakokala,Public,3,0,2020-21,0.0,1
Rajasthan,Alwar,Barer,Public,2,0,2020-21,0.0,1
Rajasthan,Alwar,BHAJEDA,Public,1,0,2020-21,0.0,1
Rajasthan,Alwar,Bhulari,Public,1,0,2020-21,0.0,1
Rajasthan,Alwar,Binjari,Public,2,0,2020-21,0.0,1
Rajasthan,Alwar,BUDHA,Public,5,0,2020-21,0.0,1
Rajasthan,Alwar,Chilodi,Public,5,0,2020-21,0.0,1
Rajasthan,Alwar,Dhgadaga,Public,2,0,2020-21,0.0,1
Rajasthan,Alwar,Doroli,Public,5,0,2020-21,0.0,1
Rajasthan,Alwar,iswana,Public,1,0,2020-21,0.0,1
Rajasthan,Alwar,ITOLI,Public,3,0,2020-21,0.0,1
Rajasthan,Alwar,Kaneti,Public,4,0,2020-21,0.0,1
Rajasthan,Alwar,Pali,Public,1,0,2020-21,0.0,1
Rajasthan,Alwar,Parvaini,Public,2,0,2020-21,0.0,1
Rajasthan,Alwar,peepalheda,Public,2,0,2020-21,0.0,1
Rajasthan,Alwar,Pragpura,Public,2,0,2020-21,0.0,1
Rajasthan,Alwar,rajpur chota,Public,4,0,2020-21,0.0,1
Rajasthan,Alwar,Saloli,Public,1,0,2020-21,0.0,1
Rajasthan,Alwar,UKARI,Public,3,0,2020-21,0.0,1
Rajasthan,Alwar,Bileta,Public,7,0,2020-21,0.0,1
Rajasthan,Alwar,Jamdoli,Public,4,0,2020-21,0.0,1
Rajasthan,Alwar,Machri,Public,12,0,2020-21,0.0,1
Rajasthan,Alwar,Pada,Public,4,0,2020-21,0.0,1
Rajasthan,Alwar,Gahri Sawairam,Public,176,0,2020-21,0.0,1
Rajasthan,Alwar,Pinan,Public,55,0,2020-21,0.0,1
Rajasthan,Alwar,Reni,Public,230,0,2020-21,0.0,1
Rajasthan,Alwar,Ajabpura,Public,22,0,2020-21,0.0,1
Rajasthan,Alwar,Angari,Public,6,0,2020-21,0.0,1
Rajasthan,Alwar,Bandoli,Public,1,0,2020-21,0.0,1
Rajasthan,Alwar,Bhikanpura,Public,1,0,2020-21,0.0,1
Rajasthan,Alwar,Derabamanwas,Public,1,0,2020-21,0.0,1
Rajasthan,Alwar,Duharchougarn,Public,2,0,2020-21,0.0,1
Rajasthan,Alwar,Duwarapur,Public,1,0,2020-21,0.0,1
Rajasthan,Alwar,Gugali Ka Guwada,Public,1,0,2020-21,0.0,1
Rajasthan,Alwar,Jaitpur Gujran,Public,1,0,2020-21,0.0,1
Rajasthan,Alwar,Jodhawas,Public,1,0,2020-21,0.0,1
Rajasthan,Alwar,Kaled,Public,2,0,2020-21,0.0,1
Rajasthan,Alwar,Karkadi,Public,2,0,2020-21,0.0,1
Rajasthan,Alwar,Leela Manda,Public,7,0,2020-21,0.0,1
Rajasthan,Alwar,Manawas,Public,1,0,2020-21,0.0,1
Rajasthan,Alwar,Nangalhedi,Public,3,0,2020-21,0.0,1
Rajasthan,Alwar,Padak Chapali,Public,1,0,2020-21,0.0,1
Rajasthan,Alwar,Saleta,Public,1,0,2020-21,0.0,1
Rajasthan,Alwar,Samara,Public,1,0,2020-21,0.0,1
Rajasthan,Alwar,ShiliBawadi,Public,4,0,2020-21,0.0,1
Rajasthan,Alwar,Suratgarh,Public,1,0,2020-21,0.0,1
Rajasthan,Alwar,Tulasiwala,Public,3,0,2020-21,0.0,1
Rajasthan,Alwar,Ajabgarh,Public,103,0,2020-21,0.0,1
Rajasthan,Alwar,Ghari,Public,120,0,2020-21,0.0,1
Rajasthan,Alwar,Gudhachurani,Public,102,0,2020-21,0.0,1
Rajasthan,Alwar,Kishori,Public,20,0,2020-21,0.0,1
Rajasthan,Alwar,Mandawara,Public,18,0,2020-21,0.0,1
Rajasthan,Alwar,Nangalwali,Public,21,0,2020-21,0.0,1
Rajasthan,Alwar,Partapgarh,Public,622,0,2020-21,0.0,1
Rajasthan,Alwar,Narayanpur,Public,449,0,2020-21,0.0,1
Rajasthan,Alwar,Thanagazi,Public,530,0,2020-21,0.0,1
Rajasthan,Alwar,alapur,Public,13,0,2020-21,0.0,1
Rajasthan,Alwar,Alapur Jat,Public,35,0,2020-21,0.0,1
Rajasthan,Alwar,Bai,Public,2,0,2020-21,0.0,1
Rajasthan,Alwar,Berla,Public,29,0,2020-21,0.0,1
Rajasthan,Alwar,bhabdaka,Public,5,0,2020-21,0.0,1
Rajasthan,Alwar,Bilaspur,Public,1,0,2020-21,0.0,1
Rajasthan,Alwar,burera,Public,1,0,2020-21,0.0,1
Rajasthan,Alwar,Chaper,Public,8,0,2020-21,0.0,1
Rajasthan,Alwar,Chawandi Kalan,Public,26,0,2020-21,0.0,1
Rajasthan,Alwar,chawandi khurda,Public,5,0,2020-21,0.0,1
Rajasthan,Alwar,Chuhadpur,Public,46,0,2020-21,0.0,1
Rajasthan,Alwar,Dhakpuri,Public,17,0,2020-21,0.0,1
Rajasthan,Alwar,Dhiriyawas,Public,4,0,2020-21,0.0,1
Rajasthan,Alwar,Gadpur,Public,3,0,2020-21,0.0,1
Rajasthan,Alwar,gandwa,Public,26,0,2020-21,0.0,1
Rajasthan,Alwar,gotoli,Public,8,0,2020-21,0.0,1
Rajasthan,Alwar,Gwalda,Public,2,0,2020-21,0.0,1
Rajasthan,Alwar,Hasanpur Mafi,Public,16,0,2020-21,0.0,1
Rajasthan,Alwar,jhakhopur,Public,13,0,2020-21,0.0,1
Rajasthan,Alwar,karenda,Public,5,0,2020-21,0.0,1
Rajasthan,Alwar,Khaleelpuri,Public,6,0,2020-21,0.0,1
Rajasthan,Alwar,khorikalan,Public,7,0,2020-21,0.0,1
Rajasthan,Alwar,Lapala,Public,26,0,2020-21,0.0,1
Rajasthan,Alwar,Mandha Majra,Public,1,0,2020-21,0.0,1
Rajasthan,Alwar,Maseet,Public,1,0,2020-21,0.0,1
Rajasthan,Alwar,mayapur,Public,4,0,2020-21,0.0,1
Rajasthan,Alwar,mithiyawas,Public,3,0,2020-21,0.0,1
Rajasthan,Alwar,Musari,Public,9,0,2020-21,0.0,1
Rajasthan,Alwar,Nakhnol,Public,5,0,2020-21,0.0,1
Rajasthan,Alwar,nanagheri,Public,3,0,2020-21,0.0,1
Rajasthan,Alwar,navinagar,Public,3,0,2020-21,0.0,1
Rajasthan,Alwar,Neemli,Public,34,0,2020-21,0.0,1
Rajasthan,Alwar,Nimbhahedi,Public,2,0,2020-21,0.0,1
Rajasthan,Alwar,Palasali,Public,12,0,2020-21,0.0,1
Rajasthan,Alwar,Palpur,Public,17,0,2020-21,0.0,1
Rajasthan,Alwar,patankala,Public,2,0,2020-21,0.0,1
Rajasthan,Alwar,Path ready,Public,4,0,2020-21,0.0,1
Rajasthan,Alwar,Phoolawas,Public,43,0,2020-21,0.0,1
Rajasthan,Alwar,piplana,Public,8,0,2020-21,0.0,1
Rajasthan,Alwar,rabhana,Public,1,0,2020-21,0.0,1
Rajasthan,Alwar,Raikhera,Public,2,0,2020-21,0.0,1
Rajasthan,Alwar,salarpur mev,Public,5,0,2020-21,0.0,1
Rajasthan,Alwar,Sareta,Public,7,0,2020-21,0.0,1
Rajasthan,Alwar,sathalka,Public,2,0,2020-21,0.0,1
Rajasthan,Alwar,shekhpur Ahir,Public,2,0,2020-21,0.0,1
Rajasthan,Alwar,shekhpur Jat,Public,10,0,2020-21,0.0,1
Rajasthan,Alwar,sirolikala,Public,22,0,2020-21,0.0,1
Rajasthan,Alwar,Soorawas,Public,2,0,2020-21,0.0,1
Rajasthan,Alwar,Baghore,Public,51,0,2020-21,0.0,1
Rajasthan,Alwar,Bhindusi,Public,35,0,2020-21,0.0,1
Rajasthan,Alwar,choupanki,Public,36,0,2020-21,0.0,1
Rajasthan,Alwar,Dotana,Public,5,0,2020-21,0.0,1
Rajasthan,Alwar,indour,Public,8,0,2020-21,0.0,1
Rajasthan,Alwar,Ishroda,Public,23,0,2020-21,0.0,1
Rajasthan,Alwar,Jairoli,Public,245,0,2020-21,0.0,1
Rajasthan,Alwar,Jhiwana,Public,34,0,2020-21,0.0,1
Rajasthan,Alwar,karoli,Public,9,0,2020-21,0.0,1
Rajasthan,Alwar,khidarpur,Public,2,0,2020-21,0.0,1
Rajasthan,Alwar,Milakpur Turk,Public,19,0,2020-21,0.0,1
Rajasthan,Alwar,Roopbas,Public,33,0,2020-21,0.0,1
Rajasthan,Alwar,Sarekalan,Public,37,0,2020-21,0.0,1
Rajasthan,Alwar,Shahbad,Public,2,0,2020-21,0.0,1
Rajasthan,Alwar,Bhiwadi,Public,388,0,2020-21,0.0,1
Rajasthan,Alwar,Tapukara,Public,2460,0,2020-21,0.0,1
Rajasthan,Alwar,Tijara,Public,1734,0,2020-21,0.0,1
Rajasthan,Alwar,Pvt Hospital,Private,3290,1075,2020-21,32.67,0
Rajasthan,Dausa,Bawadi Kheda,Public,6,0,2020-21,0.0,1
Rajasthan,Dausa,Bhanwata,Public,1,0,2020-21,0.0,1
Rajasthan,Dausa,dhandholai,Public,1,0,2020-21,0.0,1
Rajasthan,Dausa,hingota,Public,12,0,2020-21,0.0,1
Rajasthan,Dausa,Kheda Khedi,Public,3,0,2020-21,0.0,1
Rajasthan,Dausa,Kolana,Public,2,0,2020-21,0.0,1
Rajasthan,Dausa,Kolwa,Public,170,0,2020-21,0.0,1
Rajasthan,Dausa,Kuti,Public,1,0,2020-21,0.0,1
Rajasthan,Dausa,Mahadevpura,Public,1,0,2020-21,0.0,1
Rajasthan,Dausa,Mahukheda,Public,4,0,2020-21,0.0,1
Rajasthan,Dausa,Mahukhurd,Public,10,0,2020-21,0.0,1
Rajasthan,Dausa,Meenapada,Public,2,0,2020-21,0.0,1
Rajasthan,Dausa,Muhi,Public,346,0,2020-21,0.0,1
Rajasthan,Dausa,Nihalpura,Public,1,0,2020-21,0.0,1
Rajasthan,Dausa,Patwari Ki Khoti,Public,1,0,2020-21,0.0,1
Rajasthan,Dausa,Raipura,Public,2,0,2020-21,0.0,1
Rajasthan,Dausa,Ranapada,Public,2,0,2020-21,0.0,1
Rajasthan,Dausa,Roopbas,Public,1,0,2020-21,0.0,1
Rajasthan,Dausa,Shyalawas Kalan,Public,1,0,2020-21,0.0,1
Rajasthan,Dausa,Shyalawas khurd,Public,1,0,2020-21,0.0,1
Rajasthan,Dausa,Shyam pura,Public,1,0,2020-21,0.0,1
Rajasthan,Dausa,Thikriya,Public,1,0,2020-21,0.0,1
Rajasthan,Dausa,Biwai,Public,3,0,2020-21,0.0,1
Rajasthan,Dausa,Golada,Public,5,0,2020-21,0.0,1
Rajasthan,Dausa,Gudhakatla,Public,28,0,2020-21,0.0,1
Rajasthan,Dausa,Lotwara,Public,149,0,2020-21,0.0,1
Rajasthan,Dausa,Bandikui,Public,704,0,2020-21,0.0,1
Rajasthan,Dausa,Baswa,Public,65,0,2020-21,0.0,1
Rajasthan,Dausa,BCMO Office,Private,3987,441,2020-21,11.06,0
Rajasthan,Dausa,Golada-(D),Public,2,0,2020-21,0.0,1
Rajasthan,Dausa,Abhaypura,Public,2,0,2020-21,0.0,1
Rajasthan,Dausa,Bagpura,Public,2,0,2020-21,0.0,1
Rajasthan,Dausa,Baijwadi,Public,3,0,2020-21,0.0,1
Rajasthan,Dausa,Beenawala,Public,2,0,2020-21,0.0,1
Rajasthan,Dausa,Bhedoli,Public,1,0,2020-21,0.0,1
Rajasthan,Dausa,Boroda,Public,2,0,2020-21,0.0,1
Rajasthan,Dausa,Chainya ka bs,Public,5,0,2020-21,0.0,1
Rajasthan,Dausa,Choradi,Public,3,0,2020-21,0.0,1
Rajasthan,Dausa,Chudiyawas,Public,5,0,2020-21,0.0,1
Rajasthan,Dausa,Gotada,Public,3,0,2020-21,0.0,1
Rajasthan,Dausa,Haripura,Public,1,0,2020-21,0.0,1
Rajasthan,Dausa,Jasota,Public,1,0,2020-21,0.0,1
Rajasthan,Dausa,Kableshwar,Public,1,0,2020-21,0.0,1
Rajasthan,Dausa,Maheswara kurd,Public,2,0,2020-21,0.0,1
Rajasthan,Dausa,Manpuriya,Public,4,0,2020-21,0.0,1
Rajasthan,Dausa,moondbisya,Public,2,0,2020-21,0.0,1
Rajasthan,Dausa,Nangal chhapa,Public,1,0,2020-21,0.0,1
Rajasthan,Dausa,Rohada,Public,1,0,2020-21,0.0,1
Rajasthan,Dausa,rudmal ka bas,Public,2,0,2020-21,0.0,1
Rajasthan,Dausa,Thumadi,Public,2,0,2020-21,0.0,1
Rajasthan,Dausa,Bapi,Public,3,0,2020-21,0.0,1
Rajasthan,Dausa,Chandrana,Public,1,0,2020-21,0.0,1
Rajasthan,Dausa,Khanwas,Public,12,0,2020-21,0.0,1
Rajasthan,Dausa,Kharandi,Public,3,0,2020-21,0.0,1
Rajasthan,Dausa,Khawaraoji,Public,1,0,2020-21,0.0,1
Rajasthan,Dausa,Nangal Rajawatan,Public,24,0,2020-21,0.0,1
Rajasthan,Dausa,Titarwada,Public,58,0,2020-21,0.0,1
Rajasthan,Dausa,Bhandarej,Public,180,0,2020-21,0.0,1
Rajasthan,Dausa,Kundal,Public,38,0,2020-21,0.0,1
Rajasthan,Dausa,Lawaan,Public,39,0,2020-21,0.0,1
Rajasthan,Dausa,Paparda,Public,66,0,2020-21,0.0,1
Rajasthan,Dausa,Sainthal,Public,9,0,2020-21,0.0,1
Rajasthan,Dausa,BCMO DAUSA,Private,1052,249,2020-21,23.67,0
Rajasthan,Dausa,Somnath Tiraha,Public,35,0,2020-21,0.0,1
Rajasthan,Dausa,District Hospital Dausa,Public,9947,414,2020-21,4.16,1
Rajasthan,Dausa,Alipura,Public,51,0,2020-21,0.0,1
Rajasthan,Dausa,Hemlyawala,Public,3,0,2020-21,0.0,1
Rajasthan,Dausa,Indawa,Public,2,0,2020-21,0.0,1
Rajasthan,Dausa,Kakariya,Public,1,0,2020-21,0.0,1
Rajasthan,Dausa,Mirjapura,Public,1,0,2020-21,0.0,1
Rajasthan,Dausa,Palunda,Public,3,0,2020-21,0.0,1
Rajasthan,Dausa,Ralawas,Public,1,0,2020-21,0.0,1
Rajasthan,Dausa,Suratpura,Public,1,0,2020-21,0.0,1
Rajasthan,Dausa,Talabgaonv,Public,1,0,2020-21,0.0,1
Rajasthan,Dausa,Bagri,Public,6,0,2020-21,0.0,1
Rajasthan,Dausa,Daulatpura,Public,3,0,2020-21,0.0,1
Rajasthan,Dausa,Goal,Public,2,0,2020-21,0.0,1
Rajasthan,Dausa,Rahuwas,Public,29,0,2020-21,0.0,1
Rajasthan,Dausa,Didwana,Public,5,0,2020-21,0.0,1
Rajasthan,Dausa,Lalsot,Public,2595,0,2020-21,0.0,1
Rajasthan,Dausa,Mandawari,Public,57,0,2020-21,0.0,1
Rajasthan,Dausa,Ramgarh Pachwara,Public,126,0,2020-21,0.0,1
Rajasthan,Dausa,Pvt Hospital,Private,395,0,2020-21,0.0,0
Rajasthan,Dausa,Baritaki,Public,1,0,2020-21,0.0,1
Rajasthan,Dausa,Khedala Gadali,Public,2,0,2020-21,0.0,1
Rajasthan,Dausa,Ramgarh,Public,1,0,2020-21,0.0,1
Rajasthan,Dausa,Salampur(Khedala Bujurg),Public,1,0,2020-21,0.0,1
Rajasthan,Dausa,Balaheri,Public,21,0,2020-21,0.0,1
Rajasthan,Dausa,Khedala Bujurg,Public,394,0,2020-21,0.0,1
Rajasthan,Dausa,Khora Mulla,Public,12,0,2020-21,0.0,1
Rajasthan,Dausa,Kot,Public,80,0,2020-21,0.0,1
Rajasthan,Dausa,Pawata,Public,31,0,2020-21,0.0,1
Rajasthan,Dausa,Rashidpur,Public,29,0,2020-21,0.0,1
Rajasthan,Dausa,Saatha,Public,92,0,2020-21,0.0,1
Rajasthan,Dausa,Talchidi,Public,53,0,2020-21,0.0,1
Rajasthan,Dausa,Mahwa,Public,875,4,2020-21,0.46,1
Rajasthan,Dausa,Mandawar,Public,526,0,2020-21,0.0,1
Rajasthan,Dausa,Pvt Hospital,Private,6251,0,2020-21,0.0,0
Rajasthan,Dausa,Chandera,Public,2,0,2020-21,0.0,1
Rajasthan,Dausa,Dendan,Public,1,0,2020-21,0.0,1
Rajasthan,Dausa,Devari,Public,1,0,2020-21,0.0,1
Rajasthan,Dausa,gurjar seemala,Public,1,0,2020-21,0.0,1
Rajasthan,Dausa,Kundera dungar,Public,2,0,2020-21,0.0,1
Rajasthan,Dausa,Meena Seemala,Public,1,0,2020-21,0.0,1
Rajasthan,Dausa,Nahar Khora,Public,1,0,2020-21,0.0,1
Rajasthan,Dausa,Pilodi,Public,6,0,2020-21,0.0,1
Rajasthan,Dausa,ramgarh,Public,1,0,2020-21,0.0,1
Rajasthan,Dausa,Sikari,Public,2,0,2020-21,0.0,1
Rajasthan,Dausa,Baharawanda,Public,163,0,2020-21,0.0,1
Rajasthan,Dausa,Bhandari,Public,1,0,2020-21,0.0,1
Rajasthan,Dausa,Garh Gudhachandra Ji Road,Public,1,0,2020-21,0.0,1
Rajasthan,Dausa,Manpur,Public,48,0,2020-21,0.0,1
Rajasthan,Dausa,Thikariya,Public,1,0,2020-21,0.0,1
Rajasthan,Dausa,Gijgarh,Public,559,0,2020-21,0.0,1
Rajasthan,Dausa,Sikandara,Public,36,0,2020-21,0.0,1
Rajasthan,Dausa,Sikrai,Public,603,0,2020-21,0.0,1
Rajasthan,Dausa,Pvt Hospital,Private,924,74,2020-21,8.01,0
Rajasthan,Jaipur,Daulatpura,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Jairampura,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Jetpur Khinchi,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Khora Bisal,Public,128,0,2020-21,0.0,1
Rajasthan,Jaipur,Khora shyamdass,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Laxminarayanpura,Public,5,0,2020-21,0.0,1
Rajasthan,Jaipur,Nangal Ladi,Public,2,0,2020-21,0.0,1
Rajasthan,Jaipur,sevapura,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Udaipuriya,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Achrol,Public,520,0,2020-21,0.0,1
Rajasthan,Jaipur,Chonp,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Guda Surjan,Public,5,0,2020-21,0.0,1
Rajasthan,Jaipur,Jahota,Public,20,0,2020-21,0.0,1
Rajasthan,Jaipur,Manpur machedi,Public,3,0,2020-21,0.0,1
Rajasthan,Jaipur,Punhana,Public,2,0,2020-21,0.0,1
Rajasthan,Jaipur,Radhakishanpura,Public,2,0,2020-21,0.0,1
Rajasthan,Jaipur,Rundal,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Amer,Public,668,83,2020-21,12.43,1
Rajasthan,Jaipur,Pvt Hospital block amber,Private,657,234,2020-21,35.62,0
Rajasthan,Jaipur,Devgaon,Public,2,0,2020-21,0.0,1
Rajasthan,Jaipur,Dyodachod,Public,2,0,2020-21,0.0,1
Rajasthan,Jaipur,Jhajhwad,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Kacholiya,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Kuthada kala,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Ram singhpura,Public,4,0,2020-21,0.0,1
Rajasthan,Jaipur,Shrirampura,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Todabhata,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Badwa,Public,11,0,2020-21,0.0,1
Rajasthan,Jaipur,Jatwara,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Kanota,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Sambhariya,Public,3,0,2020-21,0.0,1
Rajasthan,Jaipur,banskhoh,Public,4,0,2020-21,0.0,1
Rajasthan,Jaipur,Bassi,Public,2353,9,2020-21,0.38,1
Rajasthan,Jaipur,Tunga,Public,559,0,2020-21,0.0,1
Rajasthan,Jaipur,Pvt Hospital,Private,1368,543,2020-21,39.69,0
Rajasthan,Jaipur,Khajalpura,Public,2,0,2020-21,0.0,1
Rajasthan,Jaipur,Ladana khurd,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Tigariya,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Tootoli,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Chandlai,Public,20,0,2020-21,0.0,1
Rajasthan,Jaipur,Kadera,Public,6,0,2020-21,0.0,1
Rajasthan,Jaipur,Kothun,Public,2,0,2020-21,0.0,1
Rajasthan,Jaipur,Shivdaspura,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Kotkhawada,Public,392,0,2020-21,0.0,1
Rajasthan,Jaipur,Pvt Hospital,Private,763,278,2020-21,36.44,0
Rajasthan,Jaipur,Chaksu,Public,1900,27,2020-21,1.42,1
Rajasthan,Jaipur,Aalisar,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Bai ka was,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Barwada,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,blakhen,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Damba ka was,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,DHOBLAI,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,geeda ka bas,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,khannipura,Public,6,0,2020-21,0.0,1
Rajasthan,Jaipur,Maharkalan,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Morija,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Nagal Kajoo,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Udaipuria,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Hastera,Public,13,0,2020-21,0.0,1
Rajasthan,Jaipur,Itava Bhop Jee,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Kushalpura,Public,2,0,2020-21,0.0,1
Rajasthan,Jaipur,Mandabhinda,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Niwana,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Chomu,Public,3091,4,2020-21,0.13,1
Rajasthan,Jaipur,Govindgarh,Public,729,1,2020-21,0.14,1
Rajasthan,Jaipur,Kaladera,Public,281,0,2020-21,0.0,1
Rajasthan,Jaipur,Khejroli,Public,65,0,2020-21,0.0,1
Rajasthan,Jaipur,Samod,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Pvt Hospital Block Govindgarh,Private,5666,2209,2020-21,38.99,0
Rajasthan,Jaipur,Bingolav,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Dhaka Rampura,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Faryadpura,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Mammana,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Mokhampura,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Nanahn,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Padasoli,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Palukalan,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Pingoon,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Sali,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Sanwali,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,sawarda,Public,4,0,2020-21,0.0,1
Rajasthan,Jaipur,Sirohikala,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Bobas,Public,3,0,2020-21,0.0,1
Rajasthan,Jaipur,Garardu,Public,118,0,2020-21,0.0,1
Rajasthan,Jaipur,Hatupura,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Marwa,Public,18,0,2020-21,0.0,1
Rajasthan,Jaipur,Sakhoon,Public,5,0,2020-21,0.0,1
Rajasthan,Jaipur,Sewa,Public,38,0,2020-21,0.0,1
Rajasthan,Jaipur,Bichun,Public,17,0,2020-21,0.0,1
Rajasthan,Jaipur,Boraj,Public,7,0,2020-21,0.0,1
Rajasthan,Jaipur,Dudu,Public,295,12,2020-21,4.07,1
Rajasthan,Jaipur,Mojamabad,Public,59,0,2020-21,0.0,1
Rajasthan,Jaipur,Naraina,Public,88,0,2020-21,0.0,1
Rajasthan,Jaipur,Pvt Hospital,Private,598,158,2020-21,26.42,0
Rajasthan,Jaipur,MANPUR SADWA,Public,35,0,2020-21,0.0,1
Rajasthan,Jaipur,Bagrana,Public,8,0,2020-21,0.0,1
Rajasthan,Jaipur,Boyathawala,Public,2,0,2020-21,0.0,1
Rajasthan,Jaipur,Dhankiya,Public,6,0,2020-21,0.0,1
Rajasthan,Jaipur,Durjaniyawas,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Lalpura,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Nimeda,Public,6,0,2020-21,0.0,1
Rajasthan,Jaipur,Niwareu,Public,2,0,2020-21,0.0,1
Rajasthan,Jaipur,Pachar,Public,2,0,2020-21,0.0,1
Rajasthan,Jaipur,Sarna Dungar,Public,2,0,2020-21,0.0,1
Rajasthan,Jaipur,Sumel,Public,3,0,2020-21,0.0,1
Rajasthan,Jaipur,Vijaipura,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Begas,Public,5,0,2020-21,0.0,1
Rajasthan,Jaipur,Kalwad,Public,84,0,2020-21,0.0,1
Rajasthan,Jaipur,Pvt Hospital block jhotwara,Private,1164,0,2020-21,0.0,0
Rajasthan,Jaipur,MACHRA,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Minawala,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,Nangal J Bohra,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,HEERAPURA,Public,5,0,2020-21,0.0,1
Rajasthan,Jaipur,aamagarh kachchi basti,Public,135,0,2020-21,0.0,1
Rajasthan,Jaipur,CD Dhahar ka balaji,Public,8,0,2020-21,0.0,1
Rajasthan,Jaipur,CD Gangapole,Public,5,0,2020-21,0.0,1
Rajasthan,Jaipur,CD Nahari Ka Naka,Public,6,0,2020-21,0.0,1
Rajasthan,Jaipur,CD Satyayatan Ashram,Public,2,0,2020-21,0.0,1
Rajasthan,Jaipur,CD Sirahdyodi,Public,2,0,2020-21,0.0,1
Rajasthan,Jaipur,DHP Jawahar Nagar,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,DHP Motikatla,Public,76,0,2020-21,0.0,1
Rajasthan,Jaipur,MCWC Gandhi Nagar,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,MCWC Ramganj,Public,4,0,2020-21,0.0,1
Rajasthan,Jaipur,neendad,Public,4,0,2020-21,0.0,1
Rajasthan,Jaipur,UPHC Gokulpura kalwar road,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,UPHC harmada,Public,1,0,2020-21,0.0,1
Rajasthan,Jaipur,UPHC Jawahar Nagar,Public,3,0,2020-21,0.0,1
Rajasthan,Jaipur,UPHC Jawahar nagar kachchi basti,Public,5,0,2020-21,0.0,1
